freejoint_x,freejoint_y,freejoint_z,freejoint_rx,freejoint_ry,freejoint_rz,headr_x,headr_y,headr_z,lclaviclery,lclaviclerz,lfemurr_x,lfemurr_y,lfemurr_z,lfootrx,lfootrz,lhumerusr_x,lhumerusr_y,lhumerusr_z,lowerbackr_x,lowerbackr_y,lowerbackr_z,lowerneckr_x,lowerneckr_y,lowerneckr_z,lradiusrx,ltibiarx,ltoesrx,rclaviclery,rclaviclerz,rfemurr_x,rfemurr_y,rfemurr_z,rfootrx,rfootrz,rhumerusr_x,rhumerusr_y,rhumerusr_z,rradiusrx,rtibiarx,rtoesrx,thoraxr_x,thoraxr_y,thoraxr_z,upperbackry,upperbackrz,upperneckr_x,upperneckr_y,upperneckr_z
-0.008864938,1.52098,-0.06256513,0.01801146,0.0915772,0.4612831,0.2790471,-0.2086697,0.06789462,0.2048939,0.1754905,2.743945,0.4990517,0.05920291,-0.9910222,-0.3953581,1.111483,-0.7842052,-0.187811,0.1215363,7.104131E-05,-0.09977309,0.01194166,0.4876501,-0.210269,3.218725,-1.891021,-0.673311,0.01574093,-0.01309347,-2.481536,0.3990377,-0.4873781,-0.3001122,-0.7662368,-0.7522002,0.2381202,0.3167343,-2.197441,-3.846321,-0.7515561,0.09377022,-0.804244,0.09880624,-0.08482891,0.1765727,-0.3619406,-0.07004993,0.05777719
-0.004427554,1.523217,-0.08147772,0.005826101,0.120604,0.4400066,0.03329469,-0.1178373,0.04344419,0.2094029,0.1569865,2.700917,0.5542011,0.04345407,-1.015029,-0.3952865,1.137828,-0.7587098,-0.2084194,0.112141,0.01066515,-0.1073987,0.01422773,0.3917089,-0.1882481,3.264739,-1.825163,-0.5856748,0.02444544,0.03390056,-2.360776,0.457515,-0.5155365,-0.3675579,-0.6937598,-0.8157929,0.2304178,0.3925372,-2.011836,-4.01771,-0.7906912,0.08862414,-0.7907746,0.102253,-0.0769574,0.1287674,-0.2856894,-0.02772454,0.05815951
-0.0001228114,1.523313,-0.09933551,-0.03234369,0.1493305,0.4336165,0.2955858,-0.1652738,0.06054056,0.2126923,0.1075848,2.589581,0.4906481,0.01761413,-1.042578,-0.2762239,1.15572,-0.7084261,-0.2550729,0.1020846,-0.02348169,-0.1414663,-0.007146315,0.4596379,-0.2206025,3.36805,-1.690532,-0.6373836,0.03329525,0.05690485,-2.283491,0.5044733,-0.5521073,-0.1275147,-0.6062806,-0.9374833,0.2476987,0.4723583,-1.721171,-4.150895,-0.8464535,0.05152212,-0.7391416,0.0933701,-0.06629068,0.1423968,-0.3592601,-0.1117663,0.06276236
0.003515971,1.525574,-0.1167706,-0.03758928,0.17147,0.4134711,0.05356456,-0.08525701,0.02560032,0.2055988,0.08908418,2.543761,0.5694132,0.01022603,-1.055591,-0.3034334,1.182863,-0.6714236,-0.2660563,0.09757956,-0.01099297,-0.1384287,-0.001082286,0.3759933,-0.2063606,3.373947,-1.603002,-0.5716273,0.02921916,0.0838313,-2.154929,0.5693034,-0.5695508,-0.2251207,-0.5631885,-0.9673681,0.2891645,0.5151288,-1.621477,-4.30625,-0.8375626,0.04961296,-0.7273231,0.09093025,-0.06228242,0.1010344,-0.285552,-0.06871054,0.06488452
0.007354015,1.525542,-0.1331954,-0.07516475,0.1917129,0.4124405,0.3127267,-0.1199481,0.05341435,0.1921451,0.03828202,2.412699,0.509984,-0.00525196,-1.092544,-0.2008436,1.199212,-0.5949762,-0.3030824,0.08608413,-0.0501809,-0.1604215,-0.0300386,0.4295795,-0.2478712,3.4161,-1.428238,-0.6495679,0.01709632,0.08428822,-2.079166,0.6213654,-0.5963119,-0.04733529,-0.482085,-1.036592,0.3471955,0.5508446,-1.438431,-4.414015,-0.8138902,0.01823018,-0.6668558,0.08151218,-0.06108572,0.1172512,-0.3469022,-0.1461238,0.06281202
0.01058008,1.527538,-0.1497514,-0.07226052,0.2014324,0.3943636,0.07139791,-0.05128801,0.007505135,0.173173,0.02146321,2.358796,0.6030443,0.001058419,-1.123478,-0.2508225,1.219078,-0.5499986,-0.3103963,0.08867591,-0.03689255,-0.1453677,-0.02175503,0.3582096,-0.2393563,3.386258,-1.30673,-0.6051094,0.00523651,0.09201668,-1.943525,0.6903188,-0.5982072,-0.1629875,-0.4661773,-1.033223,0.4273523,0.5579274,-1.415821,-4.548675,-0.7684255,0.01997322,-0.6601431,0.07579143,-0.05939699,0.08369166,-0.2765157,-0.103138,0.06608351
0.01408995,1.527667,-0.1653054,-0.1036981,0.2117096,0.3934563,0.3262506,-0.07634545,0.04371589,0.1501433,-0.02542232,2.225405,0.5385506,-0.003284512,-1.182131,-0.1534392,1.227585,-0.4644446,-0.339462,0.08060585,-0.07543045,-0.1570564,-0.05323507,0.3984108,-0.2860925,3.388252,-1.111657,-0.6852952,-0.0087244,0.0808828,-1.868097,0.7403686,-0.6144706,-0.02143169,-0.379852,-1.076965,0.4964089,0.569685,-1.294749,-4.620632,-0.7067538,-0.006422104,-0.5971068,0.06790114,-0.06682409,0.1018921,-0.3317838,-0.1739559,0.06165169
0.01705252,1.530044,-0.1812825,-0.0948603,0.2113594,0.3717166,0.08603375,-0.01842682,-0.009414069,0.1273495,-0.0373254,2.175658,0.6373949,0.0132038,-1.234638,-0.2150189,1.239322,-0.422297,-0.3442398,0.08614673,-0.06090013,-0.1351372,-0.04391395,0.3377772,-0.2782035,3.343372,-0.9818357,-0.6461556,-0.01808337,0.08032446,-1.733662,0.8047667,-0.6038104,-0.1428469,-0.3808693,-1.056741,0.5896951,0.5600948,-1.312145,-4.722987,-0.6569334,0.001068078,-0.5954111,0.06093992,-0.06444789,0.07501803,-0.2642871,-0.1314888,0.06573474
0.02035281,1.531327,-0.1961971,-0.1273744,0.217083,0.3639948,0.332047,-0.03747458,0.02770201,0.100935,-0.07947215,2.048595,0.5700545,0.01325131,-1.312769,-0.121439,1.237003,-0.3415352,-0.3692558,0.07237206,-0.1005946,-0.1444909,-0.07196973,0.3637234,-0.3257005,3.324292,-0.7941589,-0.7191535,-0.02864581,0.0659309,-1.67112,0.8456845,-0.6155304,-0.01532152,-0.274858,-1.086284,0.6614482,0.5653704,-1.230012,-4.758721,-0.5741711,-0.02241519,-0.5317011,0.05821468,-0.07066483,0.09330384,-0.3153975,-0.1945,0.0625394
0.02333407,1.534479,-0.2115507,-0.1270342,0.2125102,0.3360662,0.09709229,0.01202286,-0.02553106,0.08387113,-0.08551905,1.989981,0.6624951,0.0322348,-1.386665,-0.1817512,1.251096,-0.3061066,-0.3687499,0.06781471,-0.08380288,-0.1230672,-0.06260888,0.3123438,-0.3142006,3.256436,-0.6595675,-0.7121996,-0.03404079,0.06548201,-1.560331,0.9150011,-0.5963107,-0.1340492,-0.3113386,-1.063987,0.7465206,0.5565028,-1.241368,-4.827089,-0.5413932,-0.01253948,-0.5328292,0.05303774,-0.06692092,0.07069282,-0.250939,-0.1539719,0.06468074
0.02708715,1.53573,-0.2257998,-0.1590359,0.2107953,0.3348782,0.3346649,-0.001378075,0.01350512,0.06289193,-0.1189866,1.849396,0.5673581,0.04045836,-1.491913,-0.07747464,1.264171,-0.2273557,-0.3806187,0.05570694,-0.1289695,-0.1300595,-0.08778875,0.3212238,-0.3560188,3.175123,-0.4439488,-0.8428907,-0.04515701,0.05723739,-1.504707,0.9716305,-0.6010782,-0.01360002,-0.2454567,-1.096809,0.7881011,0.5718468,-1.11915,-4.846376,-0.468944,-0.0372209,-0.4678961,0.05289337,-0.07586961,0.09109235,-0.302314,-0.2074355,0.06118798
0.03070514,1.538442,-0.2405493,-0.1559838,0.1966281,0.3156225,0.1040869,0.04008888,-0.04000215,0.05360761,-0.1195162,1.77092,0.6396469,0.07015983,-1.592568,-0.1325618,1.296368,-0.1969087,-0.3723067,0.05573982,-0.1128861,-0.1061199,-0.0786872,0.279786,-0.3395521,3.064539,-0.2670644,-0.9029479,-0.04906413,0.05968155,-1.396312,1.066318,-0.5720359,-0.1223212,-0.3374784,-1.082285,0.8505431,0.5720388,-1.077949,-4.905128,-0.4685996,-0.02679175,-0.4749409,0.05148632,-0.07439274,0.07276616,-0.2407537,-0.169935,0.06148145
0.03509314,1.539806,-0.2539832,-0.183956,0.1872163,0.3213654,0.3368045,0.03387555,0.006486181,0.03781293,-0.1466094,1.621016,0.5236628,0.08768998,-1.710884,-0.01867346,1.321335,-0.1183304,-0.3779755,0.04550561,-0.1550546,-0.111365,-0.09832472,0.2763231,-0.377426,2.948892,-0.02616625,-1.055099,-0.05381341,0.05468141,-1.341259,1.138189,-0.5720666,-0.01865489,-0.2882674,-1.122784,0.8653798,0.5909911,-0.9277635,-4.910662,-0.4068877,-0.04920304,-0.4162506,0.05296864,-0.08892792,0.09575412,-0.2932971,-0.2159849,0.06080511
0.03925018,1.542621,-0.268054,-0.1758372,0.1651146,0.3057849,0.1096332,0.06595098,-0.05109905,0.03289513,-0.1431281,1.537921,0.590759,0.1269291,-1.818033,-0.07312897,1.361096,-0.09352698,-0.3688196,0.04893224,-0.1388471,-0.08538698,-0.08814564,0.2444125,-0.3553209,2.832958,0.1689485,-1.132042,-0.05403448,0.05727095,-1.232836,1.240583,-0.5377727,-0.1226044,-0.401438,-1.111269,0.9151244,0.5919092,-0.8726254,-4.958021,-0.4259635,-0.03577771,-0.4276253,0.05435118,-0.08693199,0.08011379,-0.2315012,-0.1805903,0.061461
0.04406718,1.544986,-0.2807006,-0.2016651,0.1518136,0.3116175,0.3382763,0.06755605,0.004401139,0.02030878,-0.1657547,1.394304,0.4683832,0.1488624,-1.92676,0.04764057,1.387776,-0.01934873,-0.3732847,0.03486847,-0.1753659,-0.0920236,-0.1001827,0.2303613,-0.3904464,2.715734,0.4031275,-1.266046,-0.04952735,0.0515241,-1.180652,1.311071,-0.5378456,-0.04110454,-0.3426782,-1.158673,0.9135523,0.6075168,-0.7275742,-4.948714,-0.3688961,-0.05477647,-0.3754906,0.05835704,-0.1027444,0.1047672,-0.2833331,-0.2199842,0.06377535
0.04851066,1.548573,-0.294183,-0.1906665,0.1247684,0.2943794,0.1145602,0.0893744,-0.05926781,0.01910546,-0.1583828,1.320544,0.5391306,0.1936684,-2.021351,-0.0054786,1.428616,-0.001294055,-0.3644701,0.0375304,-0.1582457,-0.06535767,-0.08881246,0.2080897,-0.3629895,2.614563,0.5866089,-1.336479,-0.04593298,0.05288854,-1.07535,1.407122,-0.5013635,-0.1398273,-0.4620807,-1.149021,0.9560638,0.6056564,-0.6811017,-4.983815,-0.3996842,-0.03845806,-0.388708,0.06217335,-0.098088,0.09031101,-0.2205326,-0.1865256,0.06576095
0.05403925,1.55199,-0.3063743,-0.2230954,0.1184335,0.3053615,0.3411765,0.09799225,0.003300129,0.003993183,-0.1749832,1.176726,0.3968828,0.207025,-2.109659,0.1344715,1.45046,0.06884747,-0.3644366,0.01259093,-0.1958525,-0.08453989,-0.09678729,0.1810252,-0.3943602,2.484904,0.8079919,-1.483335,-0.03687071,0.0426037,-1.04294,1.462719,-0.5183653,-0.08242869,-0.3802062,-1.206501,0.9340225,0.612824,-0.5405039,-4.936883,-0.359126,-0.05919527,-0.3426651,0.07148962,-0.1096567,0.1152518,-0.264915,-0.2172877,0.06837317
0.05909741,1.555485,-0.3197204,-0.2153216,0.09750582,0.2943621,0.119897,0.1101675,-0.06581,0.0002463508,-0.1596363,1.100643,0.4340955,0.2441287,-2.185453,0.114491,1.487207,0.09061137,-0.3472244,0.01361288,-0.1774575,-0.06534354,-0.08861653,0.1694363,-0.3637129,2.358848,0.9872523,-1.614228,-0.02978356,0.03923029,-0.9704456,1.540991,-0.4972392,-0.190636,-0.5026714,-1.21297,0.9548785,0.6033238,-0.4760862,-4.889128,-0.4207991,-0.04787987,-0.3606019,0.07994881,-0.1048256,0.09780477,-0.1961081,-0.1876378,0.07084723
0.0653117,1.558782,-0.3315122,-0.2455664,0.09847622,0.3226332,0.3467622,0.1261647,0.005238039,-0.02057182,-0.1667384,0.9598026,0.2710767,0.248813,-2.249032,0.2725601,1.501613,0.1638394,-0.341914,-0.009731307,-0.217814,-0.09251132,-0.1001211,0.130575,-0.3921096,2.203747,1.202539,-1.780774,-0.02101072,0.02884601,-0.9559482,1.573503,-0.5381161,-0.1716893,-0.4166657,-1.274895,0.9072797,0.6000735,-0.3341536,-4.77204,-0.3959528,-0.0693277,-0.3221394,0.08738665,-0.1206756,0.1216397,-0.2381541,-0.2108079,0.07279273
0.07071671,1.562061,-0.3443925,-0.2319018,0.07985146,0.3237925,0.1234744,0.1282358,-0.07098799,-0.02792312,-0.1466456,0.8929681,0.3046434,0.2826296,-2.300259,0.2630498,1.530879,0.184157,-0.3237874,-0.002974515,-0.1996533,-0.07401216,-0.09477031,0.1296914,-0.3608261,2.074706,1.371743,-1.926301,-0.01448975,0.02487919,-0.8971,1.639449,-0.5305356,-0.280702,-0.5446638,-1.285874,0.9194259,0.5834484,-0.2698165,-4.658044,-0.46872,-0.05795973,-0.3456298,0.09625524,-0.1180602,0.1010285,-0.1694546,-0.1846305,0.07577956
0.07733051,1.565814,-0.3545053,-0.2536138,0.09561251,0.3676906,0.3530013,0.152622,0.01038643,-0.05110763,-0.1516051,0.7652248,0.1699089,0.2633407,-2.32098,0.4363427,1.53925,0.2527067,-0.3207962,-0.02299885,-0.2400747,-0.1120737,-0.1115026,0.08287526,-0.3881199,1.91784,1.576303,-2.066028,-0.004217876,0.02017579,-0.8798091,1.661958,-0.5985109,-0.3013386,-0.4575379,-1.347845,0.858739,0.574314,-0.1414551,-4.50193,-0.4471764,-0.07318474,-0.3172691,0.1031315,-0.1369036,0.1179007,-0.2067036,-0.2033817,0.07619629
0.08268101,1.569801,-0.3654812,-0.233341,0.08193661,0.3829665,0.1266522,0.1434629,-0.0746317,-0.0596198,-0.1323368,0.7097145,0.2270026,0.285496,-2.33634,0.442974,1.56167,0.2684498,-0.3052434,-0.01461285,-0.2240592,-0.09438224,-0.104236,0.09117497,-0.3568899,1.803992,1.734169,-2.19856,0.0003476886,0.02134118,-0.8166559,1.718843,-0.6055715,-0.4013883,-0.5890508,-1.360024,0.8694395,0.5544749,-0.09024544,-4.362296,-0.5207621,-0.05857394,-0.3442305,0.1091833,-0.1364646,0.09395895,-0.1397749,-0.1789994,0.08025581
0.08973966,1.57513,-0.3722301,-0.2536007,0.1165279,0.4417506,0.3654351,0.1803971,0.02369529,-0.07997315,-0.1412889,0.5917189,0.1302288,0.2367633,-2.299125,0.6324652,1.566192,0.32579,-0.3069614,-0.04232588,-0.2637439,-0.1480238,-0.1252881,0.04163152,-0.381825,1.651584,1.924334,-2.304277,0.01384209,0.02332648,-0.7986248,1.713058,-0.7015924,-0.4698442,-0.4643339,-1.426585,0.7945203,0.5392328,0.03200731,-4.169167,-0.4791249,-0.06600659,-0.3294224,0.1161885,-0.1561211,0.1045707,-0.169267,-0.1944516,0.07707117
0.09504736,1.579961,-0.3798808,-0.2253478,0.1152419,0.4661124,0.1321372,0.1570795,-0.07529871,-0.09504037,-0.1275879,0.5610046,0.1965394,0.2383453,-2.25404,0.6763756,1.570204,0.3418969,-0.3003798,-0.0293807,-0.2484362,-0.1365852,-0.1194956,0.05876985,-0.3505803,1.542582,2.051412,-2.448395,0.01108751,0.03071729,-0.7520993,1.669027,-0.729031,-0.5482746,-0.4992425,-1.443255,0.7913789,0.5208471,0.1147675,-3.926821,-0.4706991,-0.05123498,-0.3590635,0.1197998,-0.1564744,0.07604263,-0.09686512,-0.1706197,0.08414102
0.102843,1.586781,-0.3821255,-0.2401056,0.1737864,0.5456263,0.3782088,0.2050055,0.0360546,-0.119146,-0.1432651,0.4644451,0.09996302,0.1605841,-2.140506,0.889047,1.549997,0.3933661,-0.3174376,-0.05811044,-0.2923926,-0.2103644,-0.1509779,0.01033679,-0.3759656,1.375699,2.209978,-2.547769,0.02423188,0.04440555,-0.7567334,1.530982,-0.8607324,-0.654314,-0.2611866,-1.512372,0.6910195,0.5148804,0.279107,-3.601671,-0.3289011,-0.05429514,-0.3646651,0.127639,-0.1797058,0.08042337,-0.116311,-0.1889579,0.0771345
0.1082858,1.593109,-0.3854336,-0.2004054,0.1799707,0.5805653,0.1366737,0.1671154,-0.07514732,-0.1389385,-0.1355972,0.4667479,0.1600858,0.1573984,-2.027716,0.9402893,1.529237,0.4077137,-0.3242214,-0.03920751,-0.2797444,-0.199765,-0.1461427,0.03256018,-0.3460814,1.265195,2.29692,-2.702446,0.01188934,0.05873062,-0.7303379,1.401894,-0.8935224,-0.7045444,-0.2313324,-1.523514,0.6788284,0.5006779,0.3920529,-3.224195,-0.257587,-0.03753915,-0.3978179,0.1267748,-0.1850572,0.04842941,-0.04443919,-0.1632302,0.08548616
0.1170813,1.602218,-0.3832139,-0.2088539,0.251489,0.6829239,0.3906447,0.2246399,0.04512038,-0.1604266,-0.1521162,0.3793062,0.06105057,0.08065167,-1.857277,1.100952,1.491116,0.4440519,-0.3494617,-0.07127041,-0.3347501,-0.2801608,-0.1924804,-0.0175453,-0.3719471,1.085486,2.452088,-2.768155,0.01846582,0.08305047,-0.7317653,1.210466,-1.037507,-0.8506693,0.01807845,-1.579147,0.5698377,0.5020556,0.5642173,-2.835592,-0.08399964,-0.03272281,-0.4214509,0.1356791,-0.2071102,0.04115515,-0.04943548,-0.183351,0.07859387
0.1228513,1.611227,-0.3821501,-0.1595331,0.2592313,0.7182542,0.1404133,0.1730424,-0.07453246,-0.1770035,-0.1487609,0.4020663,0.08603692,0.09418875,-1.691025,1.107661,1.452734,0.4530267,-0.3628923,-0.0517022,-0.3179154,-0.2676432,-0.1812034,0.009819846,-0.3433659,0.9857177,2.527882,-2.919495,-0.002576455,0.102349,-0.6987972,1.061611,-1.055198,-0.8738312,0.05977394,-1.580978,0.5582014,0.490809,0.673709,-2.413476,-0.004351563,-0.01413605,-0.4540699,0.1284583,-0.2154513,0.01016504,0.0162542,-0.1563796,0.08663375
0.1329064,1.623844,-0.3752066,-0.1695581,0.351564,0.81721,0.4118272,0.2462461,0.06137155,-0.1842242,-0.1647531,0.3090729,-0.02728515,0.01892209,-1.463796,1.177557,1.40823,0.4684572,-0.3865064,-0.09758215,-0.3729852,-0.3627849,-0.2408556,-0.04126943,-0.3683104,0.802332,2.705296,-2.946552,0.00601176,0.1305781,-0.6850909,0.8760268,-1.198009,-1.063082,0.3023766,-1.631375,0.4429196,0.4889975,0.8320698,-2.030702,0.1562865,-0.0005349735,-0.4923669,0.1411868,-0.2243956,-0.01149519,0.0262715,-0.1731166,0.08157972
0.1380806,1.636176,-0.3702227,-0.111996,0.3601749,0.8246923,0.1461717,0.1773135,-0.07091748,-0.1910765,-0.1625663,0.3588252,-0.03169492,0.0479776,-1.24603,1.129475,1.354685,0.4700873,-0.3970643,-0.0778318,-0.3443987,-0.3434696,-0.2171751,-0.007321388,-0.337148,0.7195883,2.7645,-3.07073,-0.01851037,0.1484336,-0.6408378,0.7157308,-1.181109,-1.035828,0.356768,-1.629929,0.430529,0.4743758,0.9179256,-1.595804,0.1471779,0.01371585,-0.5132031,0.1254366,-0.2274963,-0.04283501,0.08688417,-0.1443367,0.08930704
0.1476983,1.652989,-0.3597826,-0.1287238,0.4712445,0.8936539,0.4383073,0.2669957,0.07741393,-0.1855204,-0.1743196,0.2911212,-0.1240287,-0.03564889,-0.9608319,1.125405,1.290753,0.4609578,-0.409304,-0.1403664,-0.3920983,-0.4497194,-0.284888,-0.06358858,-0.3592331,0.5313673,2.899099,-3.020758,-0.004965933,0.1714223,-0.6324015,0.5093125,-1.308275,-1.19525,0.6218216,-1.678473,0.2957451,0.4669578,1.034875,-1.185084,0.1157397,0.02541154,-0.5557044,0.1406564,-0.2170694,-0.07315194,0.1088487,-0.1587553,0.08159372
0.1506196,1.668742,-0.3524827,-0.06596383,0.4748856,0.8643611,0.1527471,0.178671,-0.06682733,-0.1804508,-0.1701353,0.3989166,-0.1267411,0.001183664,-0.7031041,1.049413,1.216307,0.453007,-0.4086135,-0.1209378,-0.3538309,-0.4162802,-0.2509016,-0.02229987,-0.3254499,0.462961,2.873594,-3.100928,-0.02921293,0.179269,-0.5943627,0.3198282,-1.248663,-1.084371,0.6939251,-1.674905,0.2787793,0.4499965,1.086339,-0.6933948,-0.05753855,0.02968557,-0.5604813,0.1173926,-0.214382,-0.1015579,0.1645023,-0.1276461,0.08772608
0.1585782,1.689592,-0.3405089,-0.1002394,0.5913034,0.9200283,0.4637575,0.2814491,0.08445536,-0.1686238,-0.1751612,0.3557253,-0.1894821,-0.08106302,-0.4086534,0.9769606,1.134181,0.4206098,-0.4067702,-0.2093756,-0.4060743,-0.5216259,-0.3359997,-0.09182481,-0.3456229,0.2741467,2.935911,-3.02476,-0.027741,0.1946705,-0.5864528,0.1035495,-1.362335,-1.214195,0.9305985,-1.703176,0.1347542,0.4460196,1.160875,-0.2937177,-0.1853382,0.04133196,-0.5989538,0.1321079,-0.1902223,-0.1338625,0.1966822,-0.1415741,0.08032738
0.1587158,1.707971,-0.3327873,-0.04676767,0.5818813,0.8769647,0.1570417,0.1754236,-0.06416529,-0.1522257,-0.1715702,0.5023034,-0.1939872,-0.03264672,-0.1726336,0.8838085,1.04609,0.406583,-0.3967688,-0.1999285,-0.3621388,-0.4701119,-0.2935864,-0.04088464,-0.311832,0.2262039,2.824676,-3.108734,-0.05686175,0.1890255,-0.5441475,-0.08798099,-1.2727,-1.056875,0.9957522,-1.694552,0.121915,0.434671,1.18926,0.1898215,-0.4033175,0.03226023,-0.5949198,0.1047941,-0.1896638,-0.1541318,0.2418171,-0.1100928,0.08377946
0.164728,1.731335,-0.3212474,-0.1026394,0.690063,0.932317,0.4823125,0.2899408,0.08373863,-0.135128,-0.1707088,0.4755193,-0.2252631,-0.1020498,0.0592327,0.7571131,0.9596701,0.3561007,-0.3824667,-0.3115036,-0.4191408,-0.5642463,-0.3997284,-0.1227935,-0.3298057,0.04823926,2.814949,-3.034387,-0.07172056,0.1964121,-0.5209264,-0.2966146,-1.371912,-1.178309,1.171344,-1.701969,-0.01988889,0.44088,1.236644,0.5148767,-0.5380067,0.04231796,-0.6295049,0.1197094,-0.1570137,-0.1846499,0.2829432,-0.1253645,0.08062584
0.1629668,1.750728,-0.3140506,-0.06174618,0.6760759,0.8828752,0.1581707,0.1682784,-0.06210735,-0.1106388,-0.170329,0.6441242,-0.2263192,-0.05635448,0.229715,0.6693063,0.8699875,0.341299,-0.3679982,-0.3088247,-0.3678446,-0.5086861,-0.3494779,-0.06282423,-0.2954024,0.02555835,2.643526,-3.112303,-0.1055767,0.1798776,-0.4620686,-0.4683077,-1.268689,-1.000173,1.226753,-1.689419,-0.02508628,0.4385346,1.251222,0.9387866,-0.7486356,0.01923353,-0.6189002,0.09319845,-0.1589029,-0.1959967,0.3138383,-0.09343769,0.08086231
0.1679891,1.775767,-0.3013218,-0.1199156,0.789035,0.929082,0.4962485,0.2982418,0.08388131,-0.0940553,-0.174468,0.6457567,-0.2139022,-0.1336672,0.4118575,0.5308548,0.7814265,0.2757405,-0.3623449,-0.4227124,-0.4205319,-0.6083015,-0.4574805,-0.1510235,-0.3089261,-0.1324437,2.581698,-2.99206,-0.1277253,0.1824724,-0.3904755,-0.6204022,-1.355728,-1.032814,1.307715,-1.670695,-0.1681404,0.4416148,1.231179,1.152995,-0.8463513,0.02595693,-0.6478676,0.1085241,-0.120308,-0.2239092,0.3506383,-0.1124754,0.08345217
0.1655043,1.796642,-0.2913169,-0.07377125,0.7899174,0.8635794,0.158083,0.159319,-0.05836398,-0.0797233,-0.1876359,0.8388519,-0.2083909,-0.1098501,0.5784466,0.4582893,0.6696091,0.2592537,-0.3741564,-0.4134719,-0.3630891,-0.565811,-0.385176,-0.08326726,-0.2709922,-0.1298181,2.379385,-3.008668,-0.1650918,0.1594646,-0.2721118,-0.7113701,-1.244226,-0.6678463,1.280202,-1.624657,-0.1737575,0.425088,1.142335,1.4587,-1.016383,-0.009641604,-0.6245256,0.08417983,-0.1216415,-0.2357644,0.3666681,-0.07859345,0.08233506
0.1699471,1.825124,-0.2739818,-0.1406517,0.9184099,0.8914686,0.4992046,0.3018104,0.08168213,-0.07010617,-0.2042467,0.8392357,-0.1718034,-0.2006575,0.7819451,0.3024301,0.5671634,0.1813968,-0.395371,-0.5446371,-0.4084339,-0.6790107,-0.4881504,-0.177646,-0.282238,-0.2685135,2.295954,-2.753673,-0.188109,0.1681421,-0.1455532,-0.8032087,-1.323389,-0.5588391,1.277091,-1.574686,-0.3126411,0.4249174,1.03971,1.524064,-1.062275,0.0008925243,-0.6469007,0.09638043,-0.07570188,-0.2642636,0.3997468,-0.105698,0.0929675
0.166419,1.848351,-0.2596375,-0.1084379,0.926609,0.8084396,0.1545872,0.1471449,-0.05385673,-0.05367053,-0.2288464,1.01443,-0.1681417,-0.1876573,1.001652,0.2328319,0.4444447,0.1658151,-0.4242063,-0.5491166,-0.3457319,-0.637441,-0.4049603,-0.1033546,-0.2427432,-0.2505947,2.091559,-2.74652,-0.2209675,0.1449755,0.006765762,-0.8522369,-1.200464,-0.1182723,1.218637,-1.515456,-0.3130744,0.4052386,0.9092099,1.721533,-1.201855,-0.04374555,-0.6128987,0.07214668,-0.07563795,-0.2786109,0.4079084,-0.068269,0.08825134
0.1703258,1.878571,-0.2388487,-0.187251,1.05993,0.8110654,0.4894247,0.2953474,0.07351009,-0.04768186,-0.2461737,0.9872971,-0.1041928,-0.2789946,1.270871,0.05179421,0.3372811,0.07775436,-0.4569361,-0.6914578,-0.3840407,-0.7486274,-0.5129244,-0.213225,-0.2545022,-0.3735648,2.024103,-2.450095,-0.2513264,0.1580325,0.1663886,-0.9024327,-1.259842,0.06914124,1.161291,-1.441645,-0.4335918,0.4079306,0.7862093,1.663731,-1.208933,-0.03120663,-0.6227413,0.08283507,-0.01522523,-0.3136643,0.4416516,-0.1009375,0.1113699
0.1662418,1.90248,-0.2218348,-0.1721041,1.06766,0.7075258,0.1459271,0.1307975,-0.04925592,-0.02250579,-0.2723028,1.124381,-0.110444,-0.2699907,1.565344,-0.01253453,0.2139525,0.06550351,-0.4905172,-0.7047803,-0.3131903,-0.7039822,-0.4240363,-0.1295668,-0.2136204,-0.3424766,1.843294,-2.471564,-0.2774257,0.1315868,0.3285258,-0.9280864,-1.119082,0.5052927,1.098636,-1.378873,-0.4270748,0.3885722,0.6595505,1.787723,-1.328601,-0.08707137,-0.5793267,0.05885794,-0.01318262,-0.3248526,0.4380756,-0.06306139,0.09916022
0.1702129,1.931171,-0.2005682,-0.2612649,1.193642,0.6749957,0.4597031,0.2670099,0.04967207,-0.02347373,-0.2776625,1.035493,-0.02206846,-0.354028,1.881354,-0.2097319,0.1071625,-0.02696192,-0.5243995,-0.8449495,-0.3442367,-0.7993231,-0.5397437,-0.2579535,-0.2267755,-0.4460194,1.854997,-2.112602,-0.317442,0.146222,0.4945658,-0.9558092,-1.141765,0.7878691,0.988927,-1.284426,-0.5101959,0.4005394,0.5563095,1.638684,-1.222826,-0.07427251,-0.5699125,0.07351633,0.0692346,-0.3723694,0.4733927,-0.104088,0.1387232
0.1682087,1.951232,-0.1825208,-0.2932031,1.194752,0.5829375,0.1317463,0.1078013,-0.04711696,0.01081657,-0.2906774,0.9809323,-0.0453166,-0.3410239,2.151444,-0.2732595,0.001044053,-0.04250538,-0.5405108,-0.8784726,-0.2823354,-0.7589236,-0.4512042,-0.1707433,-0.1798142,-0.4442533,1.899511,-1.79786,-0.3404371,0.1222945,0.627578,-0.978741,-1.000286,1.211876,0.9270768,-1.224684,-0.4977311,0.3951148,0.4975887,1.686627,-1.007215,-0.1481057,-0.5171574,0.05690464,0.06333715,-0.3729707,0.4552594,-0.07007319,0.1131597
